subfigure	H	domain	xmin	density
B	Loops	Archaea	0.412285714285714	1.69092179377243e-06
B	Loops	Archaea	0.423428571428571	1.19101747794008e-06
B	Loops	Archaea	0.434571428571429	2.40388706364082e-06
B	Loops	Archaea	0.445714285714286	3.10193389108021e-06
B	Loops	Archaea	0.456857142857143	2.70778239817803e-06
B	Loops	Archaea	0.468	4.42406411016471e-06
B	Loops	Archaea	0.479142857142857	1.00626206907553e-05
B	Loops	Archaea	0.490285714285714	1.0027352974751e-05
B	Loops	Archaea	0.501428571428571	1.41796790833748e-06
B	Loops	Archaea	0.512571428571429	1.83072561469543e-06
B	Loops	Archaea	0.523714285714286	1.25883310260351e-05
B	Loops	Archaea	0.534857142857143	2.55160598782509e-05
B	Loops	Archaea	0.546	9.20925351556007e-06
B	Loops	Archaea	0.557142857142857	3.98038219311842e-06
B	Loops	Archaea	0.568285714285714	2.34627788989656e-05
B	Loops	Archaea	0.579428571428571	3.81430071831197e-06
B	Loops	Archaea	0.590571428571429	1.99982200367373e-05
B	Loops	Archaea	0.601714285714286	2.46796730912456e-05
B	Loops	Archaea	0.612857142857143	1.19677636357012e-05
B	Loops	Archaea	0.624	2.09657382374549e-05
B	Loops	Archaea	0.635142857142857	1.51984721300703e-05
B	Loops	Archaea	0.646285714285714	1.8777489208431e-05
B	Loops	Archaea	0.657428571428572	1.63563512872054e-05
B	Loops	Archaea	0.668571428571429	2.30310427545815e-05
B	Loops	Archaea	0.679714285714286	1.7905214606695e-05
B	Loops	Archaea	0.690857142857143	1.397255378879e-05
B	Loops	Archaea	0.702	8.57748288493427e-06
B	Loops	Archaea	0.713142857142857	1.51369157001316e-05
B	Loops	Archaea	0.724285714285714	1.87298551334287e-05
B	Loops	Archaea	0.735428571428571	1.44569828933621e-05
B	Loops	Archaea	0.746571428571429	3.11416363960128e-05
B	Loops	Archaea	0.757714285714286	4.5306759399926e-05
B	Loops	Archaea	0.768857142857143	1.9040075404842e-05
B	Loops	Archaea	0.78	3.49045496367175e-05
B	Loops	Archaea	0.791142857142857	1.8873339848102e-05
B	Loops	Archaea	0.802285714285714	4.60387270239037e-05
B	Loops	Archaea	0.813428571428571	5.43538850666818e-05
B	Loops	Archaea	0.824571428571429	2.14032144309037e-05
B	Loops	Archaea	0.835714285714286	5.43712766157262e-05
B	Loops	Archaea	0.846857142857143	4.72495401152207e-05
B	Loops	Archaea	0.858	4.06525698142872e-05
B	Loops	Archaea	0.869142857142857	4.7428568481241e-05
B	Loops	Archaea	0.880285714285714	5.471085397079e-05
B	Loops	Archaea	0.891428571428572	8.5854815664931e-05
B	Loops	Archaea	0.902571428571429	5.83666187091918e-05
B	Loops	Archaea	0.913714285714286	6.74278753204932e-05
B	Loops	Archaea	0.924857142857143	9.21994508828461e-05
B	Loops	Archaea	0.936	7.50354697970591e-05
B	Loops	Archaea	0.947142857142857	9.71120306866396e-05
B	Loops	Archaea	0.958285714285714	8.08462461054741e-05
B	Loops	Archaea	0.969428571428571	6.57144581863281e-05
B	Loops	Archaea	0.980571428571429	0.000114093828007641
B	Loops	Archaea	0.991714285714286	0.00015601132973313
B	Loops	Archaea	1.00285714285714	2.67247083284651e-05
B	Loops	Archaea	1.014	0.000123908351607204
B	Loops	Archaea	1.02514285714286	0.000127167484965794
B	Loops	Archaea	1.03628571428571	0.000161622410379939
B	Loops	Archaea	1.04742857142857	0.000159740795209928
B	Loops	Archaea	1.05857142857143	0.000137225568748539
B	Loops	Archaea	1.06971428571429	0.000142962517143002
B	Loops	Archaea	1.08085714285714	0.000230496144247678
B	Loops	Archaea	1.092	0.000171481071030249
B	Loops	Archaea	1.10314285714286	0.000161514403614026
B	Loops	Archaea	1.11428571428571	0.000243161387197941
B	Loops	Archaea	1.12542857142857	0.00023204983033786
B	Loops	Archaea	1.13657142857143	0.000232080950166069
B	Loops	Archaea	1.14771428571429	0.000158845443428015
B	Loops	Archaea	1.15885714285714	0.000172845422612074
B	Loops	Archaea	1.17	0.000203557524565982
B	Loops	Archaea	1.18114285714286	0.000312283458573985
B	Loops	Archaea	1.19228571428571	0.000286271319060094
B	Loops	Archaea	1.20342857142857	0.0003257365527977
B	Loops	Archaea	1.21457142857143	0.000360742746013311
B	Loops	Archaea	1.22571428571429	0.000617816314415889
B	Loops	Archaea	1.23685714285714	0.000308182260107017
B	Loops	Archaea	1.248	0.000468251955748249
B	Loops	Archaea	1.25914285714286	0.000447050680777815
B	Loops	Archaea	1.27028571428571	0.000411712808106243
B	Loops	Archaea	1.28142857142857	0.000331482716087059
B	Loops	Archaea	1.29257142857143	0.00041678674083651
B	Loops	Archaea	1.30371428571429	0.000393109259262151
B	Loops	Archaea	1.31485714285714	0.000483119748178234
B	Loops	Archaea	1.326	0.000466941103760357
B	Loops	Archaea	1.33714285714286	0.000463708119387512
B	Loops	Archaea	1.34828571428571	0.000603736935032109
B	Loops	Archaea	1.35942857142857	0.00071340552169907
B	Loops	Archaea	1.37057142857143	0.000688328360417496
B	Loops	Archaea	1.38171428571429	0.000628802752116869
B	Loops	Archaea	1.39285714285714	0.000608006408229003
B	Loops	Archaea	1.404	0.00063588295702504
B	Loops	Archaea	1.41514285714286	0.000688837874770353
B	Loops	Archaea	1.42628571428571	0.000904737185647265
B	Loops	Archaea	1.43742857142857	0.000853286675226118
B	Loops	Archaea	1.44857142857143	0.0007773892572725
B	Loops	Archaea	1.45971428571429	0.000984607427794915
B	Loops	Archaea	1.47085714285714	0.000971260441255037
B	Loops	Archaea	1.482	0.00105022342690571
B	Loops	Archaea	1.49314285714286	0.00102802148325222
B	Loops	Archaea	1.50428571428571	0.00104135264722597
B	Loops	Archaea	1.51542857142857	0.00112652913820755
B	Loops	Archaea	1.52657142857143	0.00108045282570878
B	Loops	Archaea	1.53771428571429	0.00132543328129588
B	Loops	Archaea	1.54885714285714	0.00140466384586255
B	Loops	Archaea	1.56	0.00134132497674508
B	Loops	Archaea	1.57114285714286	0.00154780135813028
B	Loops	Archaea	1.58228571428571	0.00198531785914097
B	Loops	Archaea	1.59342857142857	0.00146706572439536
B	Loops	Archaea	1.60457142857143	0.00171181740719347
B	Loops	Archaea	1.61571428571429	0.00152707243452986
B	Loops	Archaea	1.62685714285714	0.00192204128031086
B	Loops	Archaea	1.638	0.0018159556852249
B	Loops	Archaea	1.64914285714286	0.00183627266771819
B	Loops	Archaea	1.66028571428571	0.00198773205573453
B	Loops	Archaea	1.67142857142857	0.0021558410443554
B	Loops	Archaea	1.68257142857143	0.00286518858704653
B	Loops	Archaea	1.69371428571429	0.00281519631021096
B	Loops	Archaea	1.70485714285714	0.00374031524887798
B	Loops	Archaea	1.716	0.00374751407979405
B	Loops	Archaea	1.72714285714286	0.00275165389363875
B	Loops	Archaea	1.73828571428571	0.00233649478865191
B	Loops	Archaea	1.74942857142857	0.00292109923761923
B	Loops	Archaea	1.76057142857143	0.00335087535569915
B	Loops	Archaea	1.77171428571429	0.00377131236380543
B	Loops	Archaea	1.78285714285714	0.00481145883569334
B	Loops	Archaea	1.794	0.00402106812875948
B	Loops	Archaea	1.80514285714286	0.00361522114879419
B	Loops	Archaea	1.81628571428571	0.00413699311363065
B	Loops	Archaea	1.82742857142857	0.00434319159420563
B	Loops	Archaea	1.83857142857143	0.00358068711458898
B	Loops	Archaea	1.84971428571429	0.00470089816200641
B	Loops	Archaea	1.86085714285714	0.00508396437995461
B	Loops	Archaea	1.872	0.00408846559900659
B	Loops	Archaea	1.88314285714286	0.00453951623092691
B	Loops	Archaea	1.89428571428571	0.00474814003096585
B	Loops	Archaea	1.90542857142857	0.00453595971319762
B	Loops	Archaea	1.91657142857143	0.00438392530157975
B	Loops	Archaea	1.92771428571429	0.00530374505612058
B	Loops	Archaea	1.93885714285714	0.00498716368160969
B	Loops	Archaea	1.95	0.00644017045604661
B	Loops	Archaea	1.96114285714286	0.00589062922098859
B	Loops	Archaea	1.97228571428571	0.00712793927995941
B	Loops	Archaea	1.98342857142857	0.00680178236008101
B	Loops	Archaea	1.99457142857143	0.00718065472923628
B	Loops	Archaea	2.00571428571429	0.0085919428296461
B	Loops	Archaea	2.01685714285714	0.00676296475535169
B	Loops	Archaea	2.028	0.00585687416101984
B	Loops	Archaea	2.03914285714286	0.00615225101280716
B	Loops	Archaea	2.05028571428571	0.00621301834088159
B	Loops	Archaea	2.06142857142857	0.00653038920934012
B	Loops	Archaea	2.07257142857143	0.00809696379926936
B	Loops	Archaea	2.08371428571429	0.00756015710360441
B	Loops	Archaea	2.09485714285714	0.00705582774932809
B	Loops	Archaea	2.106	0.0071167308103473
B	Loops	Archaea	2.11714285714286	0.00888773724897392
B	Loops	Archaea	2.12828571428571	0.0099797770976325
B	Loops	Archaea	2.13942857142857	0.00984070949182935
B	Loops	Archaea	2.15057142857143	0.00895821228919274
B	Loops	Archaea	2.16171428571429	0.00814042645104959
B	Loops	Archaea	2.17285714285714	0.00747586328684519
B	Loops	Archaea	2.184	0.00758864796553177
B	Loops	Archaea	2.19514285714286	0.00884351118165183
B	Loops	Archaea	2.20628571428571	0.0133628455827396
B	Loops	Archaea	2.21742857142857	0.0165903399763719
B	Loops	Archaea	2.22857142857143	0.0184151903341764
B	Loops	Archaea	2.23971428571429	0.0165497851062662
B	Loops	Archaea	2.25085714285714	0.0131883260589799
B	Loops	Archaea	2.262	0.0114814989717307
B	Loops	Archaea	2.27314285714286	0.00852510137820612
B	Loops	Archaea	2.28428571428571	0.0107087801483309
B	Loops	Archaea	2.29542857142857	0.00898671825053103
B	Loops	Archaea	2.30657142857143	0.010600720422249
B	Loops	Archaea	2.31771428571429	0.0104825019161653
B	Loops	Archaea	2.32885714285714	0.0133718870037809
B	Loops	Archaea	2.34	0.0143978395048134
B	Loops	Archaea	2.35114285714286	0.0135704306823928
B	Loops	Archaea	2.36228571428571	0.013459376603244
B	Loops	Archaea	2.37342857142857	0.0151422187331859
B	Loops	Archaea	2.38457142857143	0.0158656736269101
B	Loops	Archaea	2.39571428571429	0.0126285701525708
B	Loops	Archaea	2.40685714285714	0.0121472880229383
B	Loops	Archaea	2.418	0.0133297243175506
B	Loops	Archaea	2.42914285714286	0.0118564990948382
B	Loops	Archaea	2.44028571428571	0.0127083987885489
B	Loops	Archaea	2.45142857142857	0.0127956425799931
B	Loops	Archaea	2.46257142857143	0.0134491037814111
B	Loops	Archaea	2.47371428571429	0.0144782737676334
B	Loops	Archaea	2.48485714285714	0.0144154963442687
B	Loops	Archaea	2.496	0.0159940756371973
B	Loops	Archaea	2.50714285714286	0.0173928049749894
B	Loops	Archaea	2.51828571428571	0.0151483080234742
B	Loops	Archaea	2.52942857142857	0.0158457067452309
B	Loops	Archaea	2.54057142857143	0.0159834785288667
B	Loops	Archaea	2.55171428571429	0.0151128919978851
B	Loops	Archaea	2.56285714285714	0.0148644534319055
B	Loops	Archaea	2.574	0.0154126632819654
B	Loops	Archaea	2.58514285714286	0.0186076324904952
B	Loops	Archaea	2.59628571428571	0.0169587258094671
B	Loops	Archaea	2.60742857142857	0.0184327996721271
B	Loops	Archaea	2.61857142857143	0.0204426714183303
B	Loops	Archaea	2.62971428571429	0.015177263902911
B	Loops	Archaea	2.64085714285714	0.0151310075958741
B	Loops	Archaea	2.652	0.0110657808514952
B	Loops	Archaea	2.66314285714286	0.01181933421811
B	Loops	Archaea	2.67428571428571	0.00948392657069891
B	Loops	Archaea	2.68542857142857	0.00757186323311646
B	Loops	Archaea	2.69657142857143	0.0073261480997468
B	Loops	Archaea	2.70771428571429	0.00714855988836762
B	Loops	Archaea	2.71885714285714	0.00610091968646561
B	Loops	Archaea	2.73	0.00517839935986496
B	Loops	Archaea	2.74114285714286	0.00484184498734475
B	Loops	Archaea	2.75228571428571	0.00464814169406676
B	Loops	Archaea	2.76342857142857	0.00399142849720807
B	Loops	Archaea	2.77457142857143	0.00364487468550429
B	Loops	Archaea	2.78571428571429	0.00326441437989631
B	Loops	Archaea	2.79685714285714	0.00273849017922064
B	Loops	Archaea	2.808	0.00267426355040832
B	Loops	Archaea	2.81914285714286	0.00244507536484481
B	Loops	Archaea	2.83028571428571	0.00173140151658672
B	Loops	Archaea	2.84142857142857	0.00160738792371996
B	Loops	Archaea	2.85257142857143	0.00166993853152353
B	Loops	Archaea	2.86371428571429	0.00140661932206329
B	Loops	Archaea	2.87485714285714	0.00136452531024728
B	Loops	Archaea	2.886	0.0011917404375361
B	Loops	Archaea	2.89714285714286	0.00126588263391713
B	Loops	Archaea	2.90828571428571	0.00102628032048857
B	Loops	Archaea	2.91942857142857	0.000847474145628656
B	Loops	Archaea	2.93057142857143	0.000652566340521165
B	Loops	Archaea	2.94171428571429	0.000573657735407054
B	Loops	Archaea	2.95285714285714	0.00065902699264444
B	Loops	Archaea	2.964	0.000521001925540086
B	Loops	Archaea	2.97514285714286	0.000470045559483652
B	Loops	Archaea	2.98628571428571	0.000417862376082266
B	Loops	Archaea	2.99742857142857	0.000386612529240648
B	Loops	Archaea	3.00857142857143	0.000285374623189203
B	Loops	Archaea	3.01971428571429	0.000290085999850865
B	Loops	Archaea	3.03085714285714	0.000226807059041782
B	Loops	Archaea	3.042	0.000261361749295499
B	Loops	Archaea	3.05314285714286	0.00017269027978481
B	Loops	Archaea	3.06428571428571	0.000117826496389305
B	Loops	Archaea	3.07542857142857	9.5679119477534e-05
B	Loops	Archaea	3.08657142857143	5.27461894744678e-05
B	Loops	Archaea	3.09771428571429	3.88083096390683e-05
B	Loops	Archaea	3.10885714285714	4.24123857297049e-05
B	Loops	Archaea	3.12	2.079245082679e-05
B	Loops	Archaea	3.13114285714286	4.66747638747504e-05
B	Loops	Archaea	3.14228571428571	9.64140055983484e-06
B	Loops	Archaea	3.15342857142857	8.95234065301034e-06
B	Loops	Archaea	3.16457142857143	3.53290704863069e-06
B	Loops	Archaea	3.17571428571429	2.68045768739906e-06
B	Loops	Archaea	3.18685714285714	9.48096281640075e-06
B	Loops	Archaea	3.198	1.54457652836344e-06
B	Loops	Archaea	3.20914285714286	7.94079552877256e-06
B	Loops	Archaea	3.22028571428571	3.80791192015671e-05
B	Loops	Archaea	3.23142857142857	1.04254117106951e-05
B	Loops	Archaea	3.24257142857143	2.20413296433776e-05
B	Loops	Archaea	3.25371428571429	2.34271751120349e-05
B	Loops	Archaea	3.26485714285714	7.6035482539096e-06
B	Loops	Archaea	3.276	4.37399048741613e-05
B	Loops	Archaea	3.28714285714286	1.09059662158937e-05
B	Loops	Archaea	3.29828571428571	1.33614331165786e-05
B	Loops	Archaea	3.30942857142857	6.91939237142941e-06
B	Loops	Archaea	3.32057142857143	1.83810363343575e-06
B	Loops	Archaea	3.33171428571429	1.40763572107054e-06
B	Loops	Archaea	3.34285714285714	0
B	Loops	Archaea	3.354	0
B	Loops	Archaea	3.36514285714286	0
B	Loops	Archaea	3.37628571428571	1.92541222594404e-07
B	Loops	Archaea	3.38742857142857	0
B	Loops	Archaea	3.39857142857143	0
B	Loops	Archaea	3.40971428571429	0
B	Loops	Archaea	3.42085714285714	0
B	Loops	Archaea	3.432	0
B	Loops	Archaea	3.44314285714286	0
B	Loops	Archaea	3.45428571428571	0
B	Loops	Archaea	3.46542857142857	0
B	Loops	Archaea	3.47657142857143	0
B	Loops	Archaea	3.48771428571429	0
B	Loops	Archaea	3.49885714285714	0
B	Loops	Archaea	3.51	0
B	Loops	Archaea	3.52114285714286	0
B	Loops	Archaea	3.53228571428571	0
B	Loops	Archaea	3.54342857142857	0
B	Loops	Archaea	3.55457142857143	0
B	Loops	Archaea	3.56571428571429	0
B	Loops	Archaea	3.57685714285714	0
B	Loops	Archaea	3.588	0
B	Loops	Archaea	3.59914285714286	0
B	Loops	Archaea	3.61028571428571	0
B	Loops	Archaea	3.62142857142857	0
B	Loops	Archaea	3.63257142857143	0
B	Loops	Archaea	3.64371428571429	0
B	Loops	Archaea	3.65485714285714	0
B	Loops	Archaea	3.666	0
B	Loops	Archaea	3.67714285714286	0
B	Loops	Archaea	3.68828571428571	0
B	Loops	Archaea	3.69942857142857	0
B	Loops	Archaea	3.71057142857143	0
B	Loops	Bacteria	0	0.000280747104386055
B	Loops	Bacteria	0.0111428571428571	1.99391582309139e-06
B	Loops	Bacteria	0.0222857142857143	9.97132782981804e-06
B	Loops	Bacteria	0.0334285714285714	5.29112708261804e-06
B	Loops	Bacteria	0.0445714285714286	1.9348960151168e-05
B	Loops	Bacteria	0.0557142857142857	2.14140919602187e-05
B	Loops	Bacteria	0.0668571428571429	2.54440347604374e-06
B	Loops	Bacteria	0.078	8.99436948732852e-06
B	Loops	Bacteria	0.0891428571428571	4.73853784952888e-05
B	Loops	Bacteria	0.100285714285714	2.87810461473893e-05
B	Loops	Bacteria	0.111428571428571	3.07753372960623e-06
B	Loops	Bacteria	0.122571428571429	2.87608716996804e-05
B	Loops	Bacteria	0.133714285714286	7.65437402832948e-06
B	Loops	Bacteria	0.144857142857143	1.3003743949065e-05
B	Loops	Bacteria	0.156	2.0824959940022e-06
B	Loops	Bacteria	0.167142857142857	1.47688815243036e-05
B	Loops	Bacteria	0.178285714285714	1.308138484438e-05
B	Loops	Bacteria	0.189428571428571	2.64882057158362e-05
B	Loops	Bacteria	0.200571428571429	7.65741792583628e-06
B	Loops	Bacteria	0.211714285714286	5.3495589417042e-06
B	Loops	Bacteria	0.222857142857143	9.44904645620288e-06
B	Loops	Bacteria	0.234	3.00588697992426e-06
B	Loops	Bacteria	0.245142857142857	1.33989305037206e-06
B	Loops	Bacteria	0.256285714285714	9.45131657785482e-06
B	Loops	Bacteria	0.267428571428571	3.2310438223315e-06
B	Loops	Bacteria	0.278571428571429	2.18948180647549e-05
B	Loops	Bacteria	0.289714285714286	5.72398617839255e-05
B	Loops	Bacteria	0.300857142857143	1.94690129798473e-06
B	Loops	Bacteria	0.312	8.19698207013908e-06
B	Loops	Bacteria	0.323142857142857	4.37244149604051e-06
B	Loops	Bacteria	0.334285714285714	1.88358347916141e-06
B	Loops	Bacteria	0.345428571428571	2.60564007246736e-05
B	Loops	Bacteria	0.356571428571429	2.76113630366888e-06
B	Loops	Bacteria	0.367714285714286	9.68742825206242e-06
B	Loops	Bacteria	0.378857142857143	8.11919640207841e-06
B	Loops	Bacteria	0.39	4.39371460634451e-06
B	Loops	Bacteria	0.401142857142857	1.49318833625381e-05
B	Loops	Bacteria	0.412285714285714	6.70600994793178e-06
B	Loops	Bacteria	0.423428571428571	1.78515358447626e-05
B	Loops	Bacteria	0.434571428571429	1.47652487472803e-05
B	Loops	Bacteria	0.445714285714286	3.18807353777067e-06
B	Loops	Bacteria	0.456857142857143	3.69307127684266e-06
B	Loops	Bacteria	0.468	7.77460509760234e-06
B	Loops	Bacteria	0.479142857142857	5.6681611109743e-06
B	Loops	Bacteria	0.490285714285714	1.56482295274689e-05
B	Loops	Bacteria	0.501428571428571	2.21246213888085e-06
B	Loops	Bacteria	0.512571428571429	1.13131460709912e-05
B	Loops	Bacteria	0.523714285714286	1.31184143899583e-05
B	Loops	Bacteria	0.534857142857143	7.53405764340801e-06
B	Loops	Bacteria	0.546	1.66797737659782e-05
B	Loops	Bacteria	0.557142857142857	1.12663355856662e-05
B	Loops	Bacteria	0.568285714285714	6.57342175140213e-06
B	Loops	Bacteria	0.579428571428571	7.84119391271207e-06
B	Loops	Bacteria	0.590571428571429	9.63237517253637e-06
B	Loops	Bacteria	0.601714285714286	9.65698036941116e-06
B	Loops	Bacteria	0.612857142857143	2.54888109030135e-05
B	Loops	Bacteria	0.624	1.47103771107691e-05
B	Loops	Bacteria	0.635142857142857	2.97909122708051e-05
B	Loops	Bacteria	0.646285714285714	8.1590948437824e-05
B	Loops	Bacteria	0.657428571428572	1.96365023974125e-05
B	Loops	Bacteria	0.668571428571429	9.49501479261607e-06
B	Loops	Bacteria	0.679714285714286	0.000230403295947415
B	Loops	Bacteria	0.690857142857143	3.03065453223861e-05
B	Loops	Bacteria	0.702	1.77602494582162e-05
B	Loops	Bacteria	0.713142857142857	5.59472835508619e-05
B	Loops	Bacteria	0.724285714285714	0.000668625582430006
B	Loops	Bacteria	0.735428571428571	5.66978693609068e-05
B	Loops	Bacteria	0.746571428571429	3.79254296205443e-05
B	Loops	Bacteria	0.757714285714286	3.1169097333231e-05
B	Loops	Bacteria	0.768857142857143	0.000123365676264394
B	Loops	Bacteria	0.78	3.52155965051929e-05
B	Loops	Bacteria	0.791142857142857	4.4645092013291e-05
B	Loops	Bacteria	0.802285714285714	3.37220697713918e-05
B	Loops	Bacteria	0.813428571428571	6.64446129689959e-05
B	Loops	Bacteria	0.824571428571429	9.31427219930983e-05
B	Loops	Bacteria	0.835714285714286	6.41512405641129e-05
B	Loops	Bacteria	0.846857142857143	0.000114905365711371
B	Loops	Bacteria	0.858	0.000163443305512274
B	Loops	Bacteria	0.869142857142857	6.14982035272323e-05
B	Loops	Bacteria	0.880285714285714	5.61865762828741e-05
B	Loops	Bacteria	0.891428571428572	9.16092248601305e-05
B	Loops	Bacteria	0.902571428571429	5.51069732702571e-05
