bucket,domain,freq,weighted,h,meas
214,A,85,0.021248281115990482572087,1,nrep
214,B,1880,0.952729268857714386309142,1,nrep
214,E,1133,18.252227780281629374276772,1,nrep
215,A,61,0.013793317695676790707322,1,nrep
215,B,1857,0.473710306471447384992568,1,nrep
215,E,1211,12.725314504151201967320633,1,nrep
216,A,106,0.040885847397247236110593,1,nrep
216,B,2261,2.558447402501152468258968,1,nrep
216,E,1864,51.716163343261070615782889,1,nrep
217,A,78,0.055483357018195176478743,1,nrep
217,B,2188,1.119553089660829504988354,1,nrep
217,E,1095,28.915556986560836702642397,1,nrep
218,A,91,0.096794205299212887015720,1,nrep
218,B,2261,0.779327749133181365544181,1,nrep
218,E,1270,17.463433235583022400886478,1,nrep
219,A,71,0.032936236499756374139192,1,nrep
219,B,1988,1.111049942791105215929779,1,nrep
219,E,1253,21.882398650387782238559426,1,nrep
220,A,94,0.147120690154100751605672,1,nrep
220,B,2285,0.637981250037742826861354,1,nrep
220,E,1390,30.685820041698035682569753,1,nrep
221,A,96,0.027696594372217590878240,1,nrep
221,B,2256,3.154240063849262920566945,1,nrep
221,E,2339,101.468101967890004648654628,1,nrep
222,A,91,0.043848395096942360530179,1,nrep
222,B,2178,2.138425505886656254121895,1,nrep
222,E,1474,40.263415517049704722264865,1,nrep
223,A,82,0.021564712815835513004294,1,nrep
223,B,2403,3.148726309719311679211388,1,nrep
223,E,1330,21.712438025570779022026047,1,nrep
224,A,70,0.037669871587495805275601,1,nrep
224,B,2224,2.471466259173192090351010,1,nrep
224,E,1209,30.753437619296741355224131,1,nrep
225,A,99,0.026870547252194290432872,1,nrep
225,B,2402,2.693447368045466443865725,1,nrep
225,E,1533,22.129449454972786678196396,1,nrep
226,A,122,0.069080877673186122941146,1,nrep
226,B,2692,0.657724899711460605772638,1,nrep
226,E,2409,93.787382521541771740917590,1,nrep
227,A,110,0.049342841610252701129728,1,nrep
227,B,2598,1.956573546017954713867172,1,nrep
227,E,1650,63.831778596120143833011950,1,nrep
228,A,102,0.100311926541627712454753,1,nrep
228,B,2613,3.111648833301610500946204,1,nrep
228,E,1374,32.880785216961573545747920,1,nrep
229,A,120,0.037385178452062578114839,1,nrep
229,B,2629,3.894257764713805877027465,1,nrep
229,E,1492,39.516531991223423671635898,1,nrep
230,A,115,0.073656626021801363083812,1,nrep
230,B,2794,4.583735542112171623757509,1,nrep
230,E,1592,33.657040187683980569324065,1,nrep
231,A,156,0.079043095409668798338958,1,nrep
231,B,3048,1.778114920473884020962532,1,nrep
231,E,2459,78.524317866704559877532935,1,nrep
232,A,115,0.057952404254883187597115,1,nrep
232,B,2521,1.186422424441793787513479,1,nrep
232,E,1261,14.873143814498380938183804,1,nrep
233,A,141,0.067148567190735894341147,1,nrep
233,B,2865,2.913941172154940398812063,1,nrep
233,E,1721,26.315282331689861069398525,1,nrep
234,A,125,0.038444316917258415363645,1,nrep
234,B,2940,10.488095523512271319859991,1,nrep
234,E,1583,24.010887140913427878981055,1,nrep
235,A,153,0.095567077413513025627983,1,nrep
235,B,2922,1.283537238246145703202818,1,nrep
235,E,2566,86.225644619732789492086866,1,nrep
236,A,130,0.060144744784733733595833,1,nrep
236,B,2943,1.261982420966895332816890,1,nrep
236,E,1566,15.351175364475065909754923,1,nrep
237,A,140,0.035093308801785913556311,1,nrep
237,B,3089,2.943625493017125096355708,1,nrep
237,E,1633,21.865641850550187872953431,1,nrep
238,A,160,0.045845316583021156748701,1,nrep
238,B,3151,0.996942430538628092211284,1,nrep
238,E,1770,48.266925930431448537001628,1,nrep
239,A,161,0.088495822337500762616744,1,nrep
239,B,3254,1.838915115121261168401627,1,nrep
239,E,1796,27.473519605917363293292725,1,nrep
240,A,165,0.085760626603966074866220,1,nrep
240,B,3091,2.179187693620602889319724,1,nrep
240,E,2648,93.116903608150852737431826,1,nrep
241,A,162,0.158825559041129704432181,1,nrep
241,B,3440,3.548734547901098145587716,1,nrep
241,E,1842,80.396650760204891741091930,1,nrep
242,A,166,0.118871433375467934191321,1,nrep
242,B,3431,2.576951847522739249718273,1,nrep
242,E,1562,15.050118410267422647356163,1,nrep
243,A,154,0.067696931003419565658451,1,nrep
243,B,3526,2.051078187916825815565769,1,nrep
243,E,1838,31.603712379056435685540857,1,nrep
244,A,189,0.100276194180203762775993,1,nrep
244,B,3695,1.348609341368515884226303,1,nrep
244,E,2042,18.750038092701672540988224,1,nrep
245,A,170,0.070785278218907339873327,1,nrep
245,B,3166,1.240309190775255796254248,1,nrep
245,E,2577,83.078416922652291533398974,1,nrep
246,A,176,0.063747434667967423623496,1,nrep
246,B,3719,2.329764581039564697543756,1,nrep
246,E,1741,64.859460491186507180786235,1,nrep
247,A,176,0.102828109524967269382650,1,nrep
247,B,3871,1.777360894839168089854805,1,nrep
247,E,1835,21.691267607039290979782240,1,nrep
248,A,189,0.110974347516776017898517,1,nrep
248,B,4098,2.477611918556270557005628,1,nrep
248,E,2005,18.306878023834769491988031,1,nrep
249,A,181,0.057459885372600972148389,1,nrep
249,B,3713,3.267468028157291367518374,1,nrep
249,E,2081,39.018266502049987552492659,1,nrep
250,A,217,0.080705976943428251590253,1,nrep
250,B,4810,2.014344836144442486892811,1,nrep
250,E,3017,81.254624949561798119091506,1,nrep
251,A,199,0.120281032600204164020641,1,nrep
251,B,3544,0.991371984446764478032779,1,nrep
251,E,1648,27.674617304593170226938822,1,nrep
252,A,206,0.169931381358057186128682,1,nrep
252,B,4387,2.532460166745671064084417,1,nrep
252,E,2048,66.444544402317052576315454,1,nrep
253,A,209,0.114242323873277731904474,1,nrep
253,B,4396,3.639109651495343135044734,1,nrep
253,E,2087,24.130934960878252449954837,1,nrep
254,A,215,0.110665920084450133334990,1,nrep
254,B,4227,4.237236908214781218096830,1,nrep
254,E,2523,66.061428514982478741842550,1,nrep
255,A,166,0.076959451035840744865159,1,nrep
255,B,3809,2.791646403850302449299659,1,nrep
255,E,2561,72.178218739196553344285735,1,nrep
256,A,253,0.160224793688166993343852,1,nrep
256,B,5089,4.402306335347851704996444,1,nrep
256,E,2507,96.267807582457015635151699,1,nrep
257,A,224,0.124215041977295216800797,1,nrep
257,B,5367,2.926349337427640336749339,1,nrep
257,E,2226,17.593558701132141956122147,1,nrep
258,A,150,0.106241863786888722925391,1,nrep
258,B,3785,2.037937615443900872953463,1,nrep
258,E,1838,40.500012156749559660116888,1,nrep
259,A,191,0.065102242748797167026808,1,nrep
259,B,4868,1.698280908834891057948118,1,nrep
259,E,2806,41.743560324750631640774376,1,nrep
260,A,198,0.089720968098840095534352,1,nrep
260,B,4666,3.712760179421892890641195,1,nrep
260,E,2888,65.881079104105277096605347,1,nrep
261,A,250,0.170421237234685099680615,1,nrep
261,B,5629,3.044998067030947063438715,1,nrep
261,E,2398,43.576379846385794980698371,1,nrep
262,A,213,0.077318868979095114832949,1,nrep
262,B,5556,4.633169529041696844834155,1,nrep
262,E,2557,30.436490250783410209132308,1,nrep
263,A,208,0.128505208189249377211041,1,nrep
263,B,6019,1.714768716600976150766753,1,nrep
263,E,2432,29.267611037318616103918589,1,nrep
264,A,205,0.058545188115253250869046,1,nrep
264,B,5353,3.085126846026175793062575,1,nrep
264,E,2251,35.868160355199322461006949,1,nrep
265,A,359,0.358694098786527037673623,1,nrep
265,B,5402,5.814178939526651041879771,1,nrep
265,E,3370,63.869406859728594422080050,1,nrep
266,A,246,0.073905152722137312840280,1,nrep
266,B,5903,5.787256645745247866605995,1,nrep
266,E,2479,37.465511958004733011535372,1,nrep
267,A,111,0.026400218566077212826755,1,nrep
267,B,3800,3.311040517146715665877940,1,nrep
267,E,2041,9.988496224504711789737252,1,nrep
268,A,26,0.004866328112394125086234,1,nrep
268,B,915,0.196577325239722677856122,1,nrep
268,E,1226,22.458963040895990628010626,1,nrep
269,A,2,0.000445174754771621792598,1,nrep
269,B,89,0.269248831087628589681939,1,nrep
269,E,55,0.006043734662669525806458,1,nrep
270,A,1171,0.622322076649215705087887,1,nrep
270,B,25925,19.692914049968309642800967,1,nrep
270,E,11404,265.068042067909634658021070,1,nrep
271,A,6,0.003738617887918568221677,1,nrep
271,B,445,0.105441353763959038631399,1,nrep
271,E,545,5.503664354700978980700527,1,nrep
272,A,48,0.012625681515081523257394,1,nrep
272,B,2319,0.665832903171767372057147,1,nrep
272,E,1951,18.157777475974352849227016,1,nrep
273,A,182,0.091149202202414950713221,1,nrep
273,B,6130,1.816560109694827856567974,1,nrep
273,E,2761,21.621226734011706505019902,1,nrep
274,A,362,0.199701040223564690509831,1,nrep
274,B,7296,5.834479908780130144353118,1,nrep
274,E,3266,27.627704153806383108013540,1,nrep
275,A,297,0.111754008649003818273280,1,nrep
275,B,6371,9.148517085258568961734053,1,nrep
275,E,3329,65.044203689251107598316860,1,nrep
276,A,285,0.187028249643213006290165,1,nrep
276,B,7746,4.379955632591564550583090,1,nrep
276,E,3086,33.865425411973248496016377,1,nrep
277,A,277,0.128367957623595031302217,1,nrep
277,B,6875,3.646652018454244798004146,1,nrep
277,E,3178,37.331386934772422775215770,1,nrep
278,A,315,0.172161820763850193377446,1,nrep
278,B,7573,7.035514870405646264192705,1,nrep
278,E,3534,83.707706020140342055636524,1,nrep
279,A,323,0.211065013629944396871971,1,nrep
279,B,7293,12.346880062273976672298484,1,nrep
279,E,3611,64.223118466836378989599377,1,nrep
280,A,367,0.269277223828265232919381,1,nrep
280,B,7080,3.562393115855549785691135,1,nrep
280,E,4579,144.436782494668117213557736,1,nrep
281,A,260,0.270537843386333710592252,1,nrep
281,B,6687,16.573144137019406997922798,1,nrep
281,E,3031,41.277615441739533086900643,1,nrep
282,A,269,0.110391889743893716206921,1,nrep
282,B,7329,2.658625994014511779984217,1,nrep
282,E,3450,48.264619193566872885050279,1,nrep
283,A,339,0.240236381672498012619598,1,nrep
283,B,8597,4.471836040727292118439029,1,nrep
283,E,4075,101.178829153398579706034100,1,nrep
284,A,384,0.254467389148498843700094,1,nrep
284,B,7597,3.443820631112427702261109,1,nrep
284,E,3978,81.805435360291752675899299,1,nrep
285,A,295,0.147933448308543158537030,1,nrep
285,B,6766,2.507702967488086237626364,1,nrep
285,E,3663,65.084501055830056576825668,1,nrep
286,A,306,0.167966026704009319006632,1,nrep
286,B,8098,3.616792098610424069650115,1,nrep
286,E,4137,99.923384956549914979036369,1,nrep
287,A,364,0.138022966228300866232941,1,nrep
287,B,9376,17.392022993685272693503103,1,nrep
287,E,4293,89.203055594988454628970524,1,nrep
288,A,357,0.246069470143061817909223,1,nrep
288,B,8224,13.669717319899141889021823,1,nrep
288,E,3982,91.679208674207427661153624,1,nrep
289,A,375,0.247646254159700551508978,1,nrep
289,B,8558,4.036458820826833783680014,1,nrep
289,E,4191,87.374688917440501386271476,1,nrep
290,A,402,0.131669453349465895591463,1,nrep
290,B,9592,8.409020472532474065850478,1,nrep
290,E,4985,119.747162064523883561217480,1,nrep
291,A,327,0.195822498957130984537590,1,nrep
291,B,8174,4.298639997758674670477431,1,nrep
291,E,4276,69.219458129486264352179812,1,nrep
292,A,398,0.409088058125056731102764,1,nrep
292,B,9156,4.801383797664583026769653,1,nrep
292,E,4363,92.051246689551197341002745,1,nrep
293,A,373,0.255906678917249914614048,1,nrep
293,B,9530,2.885475110374729552969570,1,nrep
293,E,4788,123.539296166048356635088821,1,nrep
294,A,362,0.262291251266103173852859,1,nrep
294,B,8856,6.217653144232491431867083,1,nrep
294,E,4752,116.456731230093467363781792,1,nrep
295,A,410,0.345537594873928184479434,1,nrep
295,B,9644,4.448908581358346557375646,1,nrep
295,E,5003,122.667367678260297751022273,1,nrep
296,A,385,0.113636985221902638842484,1,nrep
296,B,9195,3.267003692183986698938401,1,nrep
296,E,4934,130.170570054221059236210485,1,nrep
297,A,389,0.230693768658862577751357,1,nrep
297,B,11054,10.289774786306497350231063,1,nrep
297,E,5166,107.272604676511046174255329,1,nrep
298,A,423,0.289326189827399750918267,1,nrep
298,B,9829,3.807126326566741872487774,1,nrep
298,E,5370,147.006041866374227641589394,1,nrep
299,A,371,0.123936529358464536681313,1,nrep
299,B,9541,5.415462167954207969701892,1,nrep
299,E,6682,138.297641168393800117656344,1,nrep
300,A,440,0.236509726553363643375502,1,nrep
300,B,10944,7.175760892293573017719503,1,nrep
300,E,5581,121.348652011502053390978951,1,nrep
301,A,473,0.321130040616196536685181,1,nrep
301,B,11427,11.091985963668850179417281,1,nrep
301,E,5689,123.104842984864810615010362,1,nrep
302,A,398,0.397153496363016225612492,1,nrep
302,B,10861,7.047313627064543302439950,1,nrep
302,E,5599,115.960004534278154394666578,1,nrep
303,A,510,0.259954723718102513363454,1,nrep
303,B,12581,4.980109808870199640073673,1,nrep
303,E,9489,314.418587791634020026109265,1,nrep
304,A,388,0.201513251707291352169916,1,nrep
304,B,10241,5.215958003724557479493173,1,nrep
304,E,5097,95.113881048077524236263743,1,nrep
305,A,421,0.336041903592713247714757,1,nrep
305,B,11303,6.262582641022742186613563,1,nrep
305,E,6392,123.394207756522005690394703,1,nrep
306,A,536,0.395981312149207603680068,1,nrep
306,B,12879,11.715036990295375832151089,1,nrep
306,E,6166,108.411742724155811451779614,1,nrep
307,A,435,0.157088900922795672016369,1,nrep
307,B,11156,7.480015071743880124466914,1,nrep
307,E,7515,195.349441285320393090603128,1,nrep
308,A,479,0.437656849657384117921073,1,nrep
308,B,12444,4.747753475995363093685888,1,nrep
308,E,6494,163.207452052284291318936007,1,nrep
309,A,447,0.338915911937914217765528,1,nrep
309,B,12420,6.478080002682823111351655,1,nrep
309,E,5666,121.384452576925800281021290,1,nrep
310,A,492,0.225804245153298427569181,1,nrep
310,B,12105,7.492539638546715821827835,1,nrep
310,E,7174,110.071171492318826536829273,1,nrep
311,A,526,0.197151379595818238946898,1,nrep
311,B,13438,7.091097272648570039545799,1,nrep
311,E,6048,147.895971112241801493139417,1,nrep
312,A,548,0.216079594161788434214556,1,nrep
312,B,13409,7.918541129496302896350850,1,nrep
312,E,8588,158.899363092109027054375680,1,nrep
313,A,579,0.318307207376926266780232,1,nrep
313,B,13758,7.235584132860634577811240,1,nrep
313,E,6351,118.984450591471711206609654,1,nrep
314,A,473,0.160191946312214873639266,1,nrep
314,B,10835,6.561716020693575498288240,1,nrep
314,E,5658,87.471473025657967129351506,1,nrep
315,A,688,0.216857981479231460839248,1,nrep
315,B,16994,12.469983529005232489004633,1,nrep
315,E,8228,222.475801602847312268221601,1,nrep
316,A,537,0.287203774404083884347343,1,nrep
316,B,13464,6.519655937161272189829929,1,nrep
316,E,9264,237.930431749142339560482151,1,nrep
317,A,597,0.303956874159651815806241,1,nrep
317,B,14991,8.784120211147474464451915,1,nrep
317,E,7483,148.701434789961723170651406,1,nrep
318,A,597,0.227751272765207891644325,1,nrep
318,B,14794,7.699467917342192379166627,1,nrep
318,E,6976,153.463019135688202581840445,1,nrep
319,A,594,0.430437883956999097136150,1,nrep
319,B,15489,8.606010597265555274318608,1,nrep
319,E,9957,174.366089030897348336620467,1,nrep
320,A,620,0.337664317671183443141774,1,nrep
320,B,15031,6.166888585473100410878887,1,nrep
320,E,7617,184.071566881388300658668332,1,nrep
321,A,566,0.488214152214958131739454,1,nrep
321,B,14698,7.767865498761270176580391,1,nrep
321,E,7477,176.281677764610007051227685,1,nrep
322,A,652,0.235008246709144833632181,1,nrep
322,B,16737,8.699463573895851559690846,1,nrep
322,E,8198,232.529531516622702702565538,1,nrep
323,A,446,0.227675751368738464181173,1,nrep
323,B,11773,7.574571889294357692401307,1,nrep
323,E,5832,75.619283308425387810435409,1,nrep
324,A,884,0.688985518500875966796183,1,nrep
324,B,22168,12.629596690110379117554748,1,nrep
324,E,11848,281.042869575945712791045213,1,nrep
325,A,696,0.340060803780183509359621,1,nrep
325,B,16066,8.162350353529090571559298,1,nrep
325,E,8418,171.114424517392509908808029,1,nrep
326,A,694,0.286528986902395388126063,1,nrep
326,B,18574,15.607796487321528916574038,1,nrep
326,E,12449,365.338435565900417086432029,1,nrep
327,A,705,0.683848361222567374101485,1,nrep
327,B,17725,8.128778468512208740484115,1,nrep
327,E,8297,143.068792421499331762243402,1,nrep
328,A,690,0.483979573746339420379472,1,nrep
328,B,16989,6.704032985735229386765580,1,nrep
328,E,8615,183.921259733362538601985045,1,nrep
329,A,621,0.343544805500816110211682,1,nrep
329,B,16891,12.335699196100137022975751,1,nrep
329,E,7291,128.612961414512144877886245,1,nrep
330,A,941,0.623743687964392365936715,1,nrep
330,B,19571,11.946685900442733946284969,1,nrep
330,E,9402,194.136288436070735843180222,1,nrep
331,A,832,0.443767992190912779972006,1,nrep
331,B,19919,16.272132826367025536806882,1,nrep
331,E,9313,234.701453099559359373620395,1,nrep
332,A,751,0.509866984710243715125991,1,nrep
332,B,19975,10.707421674522009801054586,1,nrep
332,E,10142,190.581339955780404293225765,1,nrep
333,A,873,1.531840055993962803194059,1,nrep
333,B,20176,10.135318880578851634071261,1,nrep
333,E,11538,244.612512585075632517516285,1,nrep
334,A,792,0.424821315942176859889315,1,nrep
334,B,19750,14.037382057239672303589138,1,nrep
334,E,9389,187.092216053608660687618320,1,nrep
335,A,866,0.351929081716351933518192,1,nrep
335,B,20428,11.835685996822394915257796,1,nrep
335,E,10435,159.105510552584583239092421,1,nrep
336,A,846,0.463066834752001395320242,1,nrep
336,B,21212,10.234895479812200550055663,1,nrep
336,E,9727,140.101868968905902187089983,1,nrep
337,A,892,0.417652944029982051022192,1,nrep
337,B,22206,18.462458784357591870353499,1,nrep
337,E,10476,262.708830413037890282666640,1,nrep
338,A,933,1.004020013613561969269245,1,nrep
338,B,21530,9.871675279592271217496919,1,nrep
338,E,10325,148.592177971068866377256990,1,nrep
339,A,823,0.462104660331659192308177,1,nrep
339,B,20379,9.360982805779539437895494,1,nrep
339,E,13093,241.528931532736518319410978,1,nrep
340,A,972,0.495544750488645060134550,1,nrep
340,B,22506,29.415569183395714779578240,1,nrep
340,E,10379,232.376322740907145661829026,1,nrep
341,A,789,0.762969234461879940759876,1,nrep
341,B,21003,11.530404028548049578914423,1,nrep
341,E,10161,176.631549536489429948304367,1,nrep
342,A,1047,0.539970903818623380062413,1,nrep
342,B,25753,14.528002513167369357051759,1,nrep
342,E,12146,199.853981134927364984343302,1,nrep
343,A,947,0.740754977476901778445159,1,nrep
343,B,22428,10.367860720296367469755827,1,nrep
343,E,12667,247.017013972330280103972121,1,nrep
344,A,849,0.354082247687113346278904,1,nrep
344,B,20640,15.561822254237957906949898,1,nrep
344,E,10671,169.160360989794215880006255,1,nrep
345,A,1067,0.561483401847400438036747,1,nrep
345,B,24695,15.514678063211673725691690,1,nrep
345,E,12683,285.664147816243451558388498,1,nrep
346,A,911,0.468664478936625374003706,1,nrep
346,B,22071,19.410275119915496393881194,1,nrep
346,E,14357,166.656776498590230687386408,1,nrep
347,A,1019,0.448099804077633826283369,1,nrep
347,B,25392,15.090729997146869839759046,1,nrep
347,E,12215,183.061076209388285939067117,1,nrep
348,A,910,0.416790683803980259575753,1,nrep
348,B,24060,12.879906727172401590845224,1,nrep
348,E,11391,230.058082740508641687896493,1,nrep
349,A,1053,0.745290039280457000080746,1,nrep
349,B,23746,14.957757467025033108767998,1,nrep
349,E,11888,219.310127783351775936359255,1,nrep
350,A,1272,0.590878054778672350405761,1,nrep
350,B,30732,16.365875049648950185814428,1,nrep
350,E,14965,366.009991123055056304365059,1,nrep
351,A,882,0.340564964326151805001669,1,nrep
351,B,21145,18.604515806871963886885066,1,nrep
351,E,10430,120.494011474686256729578031,1,nrep
352,A,982,0.351744955392486568922455,1,nrep
352,B,24393,16.497170019263034212797049,1,nrep
352,E,11614,163.053239349772106546514137,1,nrep
