bucket,multicell,freq,weighted,h,meas
300,t,4350,115.276836801874885198311248,1,nrep
301,f,1275,11.059559226902433879362072,1,nrep
301,t,4414,112.045283757962376735648290,1,nrep
302,f,1297,3.889168507355454751122420,1,nrep
302,t,4302,112.070836026922699643544158,1,nrep
303,f,1377,17.025737209247898844139365,1,nrep
303,t,8112,297.392850582386121181969900,1,nrep
304,f,1323,6.278947986007554593266886,1,nrep
304,t,3774,88.834933062069969642996857,1,nrep
305,f,1588,7.257832594116976148831763,1,nrep
305,t,4804,116.136375162405029541562940,1,nrep
306,f,1393,11.871799724514209622389078,1,nrep
306,t,4773,96.539942999641601829390536,1,nrep
307,f,1471,4.373682277335733971957095,1,nrep
307,t,6044,190.975759007984659118646033,1,nrep
308,f,1398,10.554004629500674512905816,1,nrep
308,t,5096,152.653447422783616806030191,1,nrep
309,f,1345,11.184845607527409077291944,1,nrep
309,t,4321,110.199606969398391203729346,1,nrep
310,f,1423,3.365299818347181267144969,1,nrep
310,t,5751,106.705871673971645269684304,1,nrep
311,f,1372,3.069109117813099475358615,1,nrep
311,t,4676,144.826861994428702017780802,1,nrep
312,f,1822,5.697751181431523786710034,1,nrep
312,t,6766,153.201611910677503267665646,1,nrep
313,f,1495,5.255238090707707425276593,1,nrep
313,t,4856,113.729212500764003781333061,1,nrep
314,f,1404,3.033103300013968426346828,1,nrep
314,t,4254,84.438369725643998703004678,1,nrep
315,f,1830,2.298866062655577623577731,1,nrep
315,t,6398,220.176935540191734644643870,1,nrep
316,f,1532,4.882544416213784677573027,1,nrep
316,t,7732,233.047887332928554882909124,1,nrep
317,f,1740,10.597683812672978214994972,1,nrep
317,t,5743,138.103750977288744955656434,1,nrep
318,f,1682,4.880757025681938065358841,1,nrep
318,t,5294,148.582262110006264516481604,1,nrep
319,f,1920,10.820759388932994642800551,1,nrep
319,t,8037,163.545329641964353693819916,1,nrep
320,f,1794,8.156933981868444873111390,1,nrep
320,t,5823,175.914632899519855785556942,1,nrep
321,f,1804,9.648581997182305244892104,1,nrep
321,t,5673,166.633095767427701806335581,1,nrep
322,f,1877,6.336638064744998124825441,1,nrep
322,t,6321,226.192893451877704577740097,1,nrep
323,f,1574,3.249483493264520956251659,1,nrep
323,t,4258,72.369799815160866854183750,1,nrep
324,f,2186,2.442420182457230564446275,1,nrep
324,t,9662,278.600449393488482226598938,1,nrep
325,f,1923,4.364479848843376365331862,1,nrep
325,t,6495,166.749944668549133543476167,1,nrep
326,f,2061,6.869340970210946259474241,1,nrep
326,t,10388,358.469094595689470826957788,1,nrep
327,f,1997,8.866542942956995628979319,1,nrep
327,t,6300,134.202249478542336133264083,1,nrep
328,f,2111,8.187716979528794919032652,1,nrep
328,t,6504,175.733542753833743682952393,1,nrep
329,f,1833,5.937454163230730062960608,1,nrep
329,t,5458,122.675507251281414814925637,1,nrep
330,f,2221,3.490617792349870924392632,1,nrep
330,t,7181,190.645670643720864918787590,1,nrep
331,f,2271,4.685616048766636062164380,1,nrep
331,t,7042,230.015837050792723311456015,1,nrep
332,f,2199,5.057126131478028862705917,1,nrep
332,t,7943,185.524213824302375430519848,1,nrep
333,f,2542,33.499563108021888154349305,1,nrep
333,t,8996,211.112949477053744363166980,1,nrep
334,f,2342,13.409969208343780554714925,1,nrep
334,t,7047,173.682246845264880132903395,1,nrep
335,f,2336,13.536601936636783565080401,1,nrep
335,t,8099,145.568908615947799674012020,1,nrep
336,f,2499,5.314545067705766546364674,1,nrep
336,t,7228,134.787323901200135640725309,1,nrep
337,f,2289,19.113067103471564778646254,1,nrep
337,t,8187,243.595763309566325504020386,1,nrep
338,f,2651,11.040654973029608946199950,1,nrep
338,t,7674,137.551522998039257431057040,1,nrep
339,f,2389,7.095775790147430511750364,1,nrep
339,t,10704,234.433155742589087807660614,1,nrep
340,f,2567,12.859400045118711068932418,1,nrep
340,t,7812,219.516922695788434592896608,1,nrep
341,f,2440,11.808179045875985181267742,1,nrep
341,t,7721,164.823370490613444767036625,1,nrep
342,f,2903,30.955120604737853397003347,1,nrep
342,t,9243,168.898860530189511587339955,1,nrep
343,f,2567,9.417244023521472660008151,1,nrep
343,t,10100,237.599769948808807443963970,1,nrep
344,f,2730,21.014417037169368106059159,1,nrep
344,t,7941,148.145943952624847773947096,1,nrep
345,f,3093,23.002634854788848056524508,1,nrep
345,t,9590,262.661512961454603501863990,1,nrep
346,f,2599,8.442442636564326167018754,1,nrep
346,t,11758,158.214333862025904520367654,1,nrep
347,f,2869,7.892275056092436789667774,1,nrep
347,t,9346,175.168801153295849149399343,1,nrep
348,f,2995,6.559647092947614659166738,1,nrep
348,t,8396,223.498435647561027028729755,1,nrep
349,f,3176,70.963798624049787798147066,1,nrep
349,t,8712,148.346329159301988138212189,1,nrep
350,f,3671,38.829904481804112096304109,1,nrep
350,t,11294,327.180086641250944208060950,1,nrep
351,f,2651,8.119246715202521371478494,1,nrep
351,t,7779,112.374764759483735358099537,1,nrep
352,f,2961,8.052747381179798508430252,1,nrep
352,t,8653,155.000491968592308038083885,1,nrep
353,f,3284,8.219371215869455825661001,1,nrep
353,t,10401,191.846522255340594416072757,1,nrep
354,f,3320,24.943269677402323134364794,1,nrep
354,t,10103,263.787363609636213483569301,1,nrep
355,f,3229,18.037376766147445748536304,1,nrep
355,t,9791,136.500900140414009669133754,1,nrep
356,f,3534,22.560421972032708677972068,1,nrep
356,t,9354,178.574692138755409892780402,1,nrep
357,f,3309,10.970024736112392383619684,1,nrep
357,t,9292,200.336841687691341367777478,1,nrep
358,f,3544,16.188940839710576210622396,1,nrep
358,t,9803,161.439203049501317267260603,1,nrep
359,f,4682,19.724797572534830658104404,1,nrep
359,t,15087,457.024113178961214916269055,1,nrep
360,f,2229,3.504604065664673742031103,1,nrep
360,t,5477,112.676771384525049345272654,1,nrep
361,f,3660,16.966347539679445520205389,1,nrep
361,t,9544,151.941978391383350264142679,1,nrep
362,f,3582,21.753343824261482876207936,1,nrep
362,t,10418,281.893630276581031459171468,1,nrep
363,f,3528,16.234833547199066094036131,1,nrep
363,t,10416,238.559899024484054129798459,1,nrep
364,f,3747,17.498433422666404178738799,1,nrep
364,t,11697,371.515410806978510982470707,1,nrep
365,f,4163,43.377421128773658086725435,1,nrep
365,t,10744,298.382998680463081959997877,1,nrep
366,f,3966,13.386308600839378466994007,1,nrep
366,t,11574,423.855874486857710640669817,1,nrep
367,f,3766,16.716266305415082991714503,1,nrep
367,t,11029,328.409633766134648267491136,1,nrep
368,f,3821,19.672914954434228879305082,1,nrep
368,t,11682,346.613575934590711084639353,1,nrep
369,f,4149,20.110568401047957398820647,1,nrep
369,t,12805,841.980512638830640408436599,1,nrep
370,f,4017,17.043446754650781802496129,1,nrep
370,t,11072,439.207748662020395347527651,1,nrep
371,f,4176,19.948466686522755918231268,1,nrep
371,t,16873,1276.245059326608149335115159,1,nrep
372,f,4178,14.661949886343191738708741,1,nrep
372,t,11838,296.333638450601426543171044,1,nrep
373,f,4282,16.017736811620643372948043,1,nrep
373,t,14457,1530.705813903261068764259747,1,nrep
374,f,4315,22.452463015000957349573334,1,nrep
374,t,13565,373.296950770485422000241193,1,nrep
375,f,4016,19.785031561678122072281213,1,nrep
375,t,11447,348.029318723036012171778655,1,nrep
376,f,4755,23.782482485655166320264156,1,nrep
376,t,15675,1421.776104254032320046235398,1,nrep
377,f,5114,33.786035039752900296548970,1,nrep
377,t,19057,520.123985269738031654721840,1,nrep
378,f,3865,21.820774968350627056431698,1,nrep
378,t,11492,989.562608889803039773954484,1,nrep
379,f,4602,19.299196717266984818631274,1,nrep
379,t,12213,230.379892707603531243014275,1,nrep
380,f,4774,21.882226227115366330258765,1,nrep
380,t,13071,384.246849556999573575539587,1,nrep
381,f,4920,34.140525545661256456165712,1,nrep
381,t,14211,539.518905944103907263667095,1,nrep
382,f,4731,28.796646315423721612459971,1,nrep
382,t,14823,235.219404788326667339622269,1,nrep
383,f,5059,29.207731424991972788784373,1,nrep
383,t,13988,498.928884191479378964697730,1,nrep
384,f,5186,27.234401297288950933664561,1,nrep
384,t,14287,168.390137166593427829244371,1,nrep
385,f,5121,29.630861824190575635840302,1,nrep
385,t,13904,289.441896429222757101455690,1,nrep
386,f,5009,31.731096289172237313594229,1,nrep
386,t,13841,245.131125061809973775983751,1,nrep
387,f,5190,29.505116299096727861415084,1,nrep
387,t,12967,133.057359612980402214283992,1,nrep
388,f,5384,32.459652811478822040170044,1,nrep
388,t,14638,223.644613843487081641252582,1,nrep
389,f,5665,34.535400038144275744812248,1,nrep
389,t,23361,332.549681601613628149474334,1,nrep
390,f,5613,30.697459125744880823728997,1,nrep
390,t,13925,157.302618140143249708196846,1,nrep
391,f,5557,38.073711681660767586884916,1,nrep
391,t,14880,132.589172671698743400852583,1,nrep
392,f,5795,39.786392367822139634038480,1,nrep
392,t,17033,173.835135626492917891881115,1,nrep
393,f,5450,29.483203687667742304531175,1,nrep
393,t,15218,198.220078823979888708896221,1,nrep
394,f,6146,30.019260624226714712717352,1,nrep
394,t,15787,148.825358052372436481120729,1,nrep
395,f,5800,36.778980962443497560697558,1,nrep
395,t,19043,262.420606000200745694637320,1,nrep
396,f,6137,47.192549734506193603206113,1,nrep
396,t,16903,200.277328267993472583866355,1,nrep
397,f,5955,52.970388855499429235033105,1,nrep
397,t,20458,254.153851917950567065793336,1,nrep
398,f,6641,30.974255884713383110065710,1,nrep
398,t,21294,309.119959916380479240690520,1,nrep
399,f,5730,29.612336214659714443364510,1,nrep
399,t,15724,126.952752547351582419422980,1,nrep
400,f,6635,39.532163505091181368679090,1,nrep
400,t,18462,151.952531964064137363554940,1,nrep
401,f,6269,46.071973453002531460070611,1,nrep
401,t,18340,242.450330001256269032215743,1,nrep
402,f,6477,38.246316942531559839394533,1,nrep
402,t,16684,102.865193398353158981949294,1,nrep
403,f,6650,39.632724863328937434295928,1,nrep
403,t,16248,132.139642327540547941415303,1,nrep
404,f,9128,82.616946373054470897328248,1,nrep
404,t,33187,420.065481492163050851493667,1,nrep
405,f,3928,14.701744045973054473397220,1,nrep
405,t,9234,37.400533258336845941932836,1,nrep
406,f,6856,29.445619912081298500674885,1,nrep
406,t,17749,136.075295656905930216966838,1,nrep
407,f,6738,58.041510542711355021079787,1,nrep
407,t,18345,189.821005144330671941578397,1,nrep
408,f,6993,27.378210908163880883210234,1,nrep
408,t,20136,178.101314944264777170075814,1,nrep
409,f,6840,39.880482101373643954134199,1,nrep
409,t,18470,116.070594026485390443577764,1,nrep
410,f,6925,45.386462254383958193452431,1,nrep
410,t,19350,178.284896792827762126550687,1,nrep
411,f,7377,44.405585233878956820323346,1,nrep
411,t,20852,243.699070806529467166514773,1,nrep
412,f,7237,47.775316205793223710150053,1,nrep
412,t,19675,164.115516184773426212133892,1,nrep
413,f,7151,46.268905045165559443376385,1,nrep
413,t,20277,180.153610786616880724212840,1,nrep
414,f,7366,47.050242964964194535376290,1,nrep
414,t,19489,146.994197237741686645317638,1,nrep
415,f,7347,40.664858011990983939727147,1,nrep
415,t,20620,170.758133307285752815305598,1,nrep
416,f,7153,49.052731530741859793211069,1,nrep
416,t,19445,129.224457894964809831077033,1,nrep
417,f,7703,55.315901180314935373271857,1,nrep
417,t,22658,234.337986169610883722463284,1,nrep
418,f,7495,56.162325646086698531734207,1,nrep
418,t,21034,187.236050925125335102107704,1,nrep
419,f,7600,52.494860337997730070174542,1,nrep
419,t,21800,189.107403551724366568927345,1,nrep
420,f,8057,63.049113243784494003026883,1,nrep
420,t,23090,187.664692444577696767295240,1,nrep
421,f,7611,41.453285559902821299376229,1,nrep
421,t,20795,148.367066439290430698751999,1,nrep
422,f,7840,59.939820920973233237264359,1,nrep
422,t,21667,179.396717114803560654656210,1,nrep
423,f,7441,49.390670641939471814760297,1,nrep
423,t,20075,172.425448386658493611225610,1,nrep
424,f,8509,66.352832979768822567643471,1,nrep
424,t,25272,191.285756863974482244475956,1,nrep
425,f,8066,61.091067195322686351096450,1,nrep
425,t,22806,175.203043432709732862989765,1,nrep
426,f,8278,56.658612795770327465279145,1,nrep
426,t,23713,204.470233708412885818505761,1,nrep
427,f,8605,59.814495016528448926617135,1,nrep
427,t,23022,216.697466398789972160849244,1,nrep
428,f,8174,53.770161077239412597998343,1,nrep
428,t,25562,219.468685089919185813358036,1,nrep
429,f,8547,67.049205329914847816542214,1,nrep
429,t,26129,242.359675302676162795168130,1,nrep
430,f,8549,58.928706430187993618627783,1,nrep
430,t,24443,179.055322189347751031427621,1,nrep
431,f,8931,71.146450073753714790243447,1,nrep
431,t,25524,271.895330721764647763328557,1,nrep
432,f,8626,79.328334564727005756321630,1,nrep
432,t,25265,227.229304865397400726087336,1,nrep
433,f,8854,64.743098271697531964870156,1,nrep
433,t,26380,257.403913381896162791189721,1,nrep
434,f,9141,57.050219945916968551148122,1,nrep
434,t,25957,235.305353997129121730452620,1,nrep
435,f,9166,64.242664451481086699860055,1,nrep
435,t,29028,243.949763851140811221724066,1,nrep
436,f,9242,51.886912075440802503127637,1,nrep
436,t,29401,328.649132507608813110200933,1,nrep
437,f,9607,88.293428916753329743915126,1,nrep
437,t,26748,251.527789960320995890339822,1,nrep
438,f,9567,86.971451818556461977742774,1,nrep
438,t,30237,282.343849690925176771519552,1,nrep
439,f,9520,59.165927261350358930014096,1,nrep
439,t,27374,285.282487370151774845977794,1,nrep
440,f,9747,69.240929193058372362173340,1,nrep
440,t,27628,232.941084389774507292023121,1,nrep
441,f,9820,69.698815721546303999608365,1,nrep
441,t,28972,377.269085715372259677377791,1,nrep
442,f,10135,86.679239433911690923072741,1,nrep
442,t,30943,352.086981732025385696221264,1,nrep
443,f,10168,75.885942508528615534665250,1,nrep
443,t,28887,302.460969718575446470389847,1,nrep
444,f,10529,58.447243094837410056497718,1,nrep
444,t,30309,326.736026738423181285905219,1,nrep
445,f,10198,102.533122246944553247993590,1,nrep
445,t,31546,471.221537256395931853942724,1,nrep
446,f,10887,83.577533368471441495023295,1,nrep
446,t,30378,341.820521257709849844100550,1,nrep
447,f,10308,62.920450993851061769258260,1,nrep
447,t,29374,307.106350729865107256218532,1,nrep
448,f,11307,101.338074785882619426261029,1,nrep
448,t,30988,501.967954985662124627752949,1,nrep
449,f,11527,111.395241458423501731494832,1,nrep
449,t,34916,442.767839302920758158951387,1,nrep
450,f,10090,62.330255103949717588293547,1,nrep
450,t,26955,256.456208420519991388530480,1,nrep
451,f,10939,66.208742756401584231150229,1,nrep
451,t,32995,533.886574509604825913089982,1,nrep
452,f,11086,71.982276516079520466257079,1,nrep
452,t,33831,399.089950892196185863244850,1,nrep
453,f,11275,82.639527054890683421016193,1,nrep
453,t,31198,346.646541461993246777430172,1,nrep
454,f,11576,76.849945564576982457223476,1,nrep
454,t,34193,523.383279225540308031578118,1,nrep
455,f,11636,68.072876557498710689916477,1,nrep
455,t,32957,375.257263973995434789254999,1,nrep
456,f,11506,88.281478366766428397131570,1,nrep
456,t,33039,342.139296047628839509816852,1,nrep
457,f,11746,72.278807220099661358000255,1,nrep
457,t,33814,512.851614740513265221658474,1,nrep
458,f,11856,76.679140001614215898065487,1,nrep
458,t,35411,424.341801992835138691745195,1,nrep
459,f,12479,71.003747408122644274591930,1,nrep
459,t,36760,434.362575969220368696773622,1,nrep
460,f,12219,97.128142584710502111789086,1,nrep
460,t,36313,454.193135957356931930882285,1,nrep
461,f,12432,79.595404464285341393841389,1,nrep
461,t,34765,414.497794371693206243867135,1,nrep
462,f,12378,63.368738898010149069277849,1,nrep
462,t,34670,450.463956690427457700474024,1,nrep
463,f,12713,112.752816620790086253475314,1,nrep
463,t,35409,414.723906119564796922562241,1,nrep
464,f,12422,57.729831143918208664938636,1,nrep
464,t,34985,324.743019948368131743818544,1,nrep
465,f,12133,89.681418884768371762509480,1,nrep
465,t,36512,470.987545587771803659769500,1,nrep
466,f,14011,92.607126338769633522130207,1,nrep
466,t,44148,487.099744625055375754366901,1,nrep
467,f,12940,72.285752537801666167559981,1,nrep
467,t,36753,389.822671175069366468176513,1,nrep
468,f,13312,90.971697004005826703155581,1,nrep
468,t,35731,400.776071960431157811566375,1,nrep
469,f,13241,93.795377221799916961939376,1,nrep
469,t,38984,545.647986025995404171897775,1,nrep
470,f,13373,75.122512412215832358306686,1,nrep
470,t,37768,301.660926261428753847333143,1,nrep
471,f,12704,63.366282093458677941025955,1,nrep
471,t,34576,308.350809647124687136153364,1,nrep
472,f,14946,130.102835506651895131076116,1,nrep
472,t,42866,616.704994708291512442871101,1,nrep
473,f,14457,103.342560234854826992312349,1,nrep
473,t,44782,505.476477571784787137534206,1,nrep
474,f,14249,69.289064908003626035892163,1,nrep
474,t,43404,584.324354637449215430831947,1,nrep
475,f,14137,117.045163083895878018815662,1,nrep
475,t,40241,402.035098490306789233237133,1,nrep
476,f,14449,78.512010767699128593224965,1,nrep
476,t,40355,517.933096789103128306670155,1,nrep
477,f,14606,94.127188204674840331634343,1,nrep
477,t,39075,361.269363526246163067305015,1,nrep
478,f,14979,95.873416080372362501134095,1,nrep
478,t,42135,433.863006369517105148734488,1,nrep
479,f,14721,67.698984321687611326074136,1,nrep
479,t,40793,486.493816810303436279764982,1,nrep
480,f,15056,82.539957701203372446191081,1,nrep
480,t,41928,445.251390948403246053968973,1,nrep
481,f,15394,106.731086187622179803320521,1,nrep
481,t,43026,437.230019842774267041352824,1,nrep
482,f,15402,87.400944202957183296721532,1,nrep
482,t,41067,406.447844884848769452270095,1,nrep
483,f,15514,84.339692700798268664713775,1,nrep
483,t,44877,495.659676124472856808063116,1,nrep
484,f,15813,121.188313703056628267004279,1,nrep
484,t,41490,488.888925356468593043251347,1,nrep
485,f,15617,83.028690754864027209190190,1,nrep
485,t,42908,382.116341004547758838055889,1,nrep
486,f,16028,76.905802020478752031787223,1,nrep
486,t,43154,564.371198944176300818310412,1,nrep
487,f,16430,117.331590236853290148542829,1,nrep
487,t,44639,444.935681588351162741715859,1,nrep
488,f,16752,96.095311721904674853412978,1,nrep
488,t,45367,474.894084427638607660152168,1,nrep
489,f,15934,101.630253375502491776116014,1,nrep
489,t,42406,458.495721078881234597860226,1,nrep
490,f,17180,99.934069237636835974664978,1,nrep
490,t,46459,580.535905595141423305364246,1,nrep
491,f,16679,89.706208168752384313449665,1,nrep
491,t,44683,548.789506667457230647294468,1,nrep
492,f,16580,89.169081732287327312020461,1,nrep
492,t,43449,555.878141960886611236253273,1,nrep
493,f,16856,86.195411631001426808589244,1,nrep
493,t,47703,629.613544720058200150219300,1,nrep
494,f,17246,82.217954951209403523240967,1,nrep
494,t,45481,641.215531530416327028405164,1,nrep
495,f,17830,95.092723003074303385280454,1,nrep
495,t,47224,521.215391156960831550954831,1,nrep
496,f,17729,104.020761335162544134722425,1,nrep
496,t,49297,649.236620833627228955660990,1,nrep
497,f,17326,87.550137498383227873972473,1,nrep
497,t,46158,611.211389143894670882584767,1,nrep
498,f,18593,123.689859328785850700611323,1,nrep
498,t,47278,597.516576146242870378058816,1,nrep
499,f,18206,161.392785485972414051387948,1,nrep
499,t,49557,853.341334659060974080943987,1,nrep
